구,행정동,시설번호,시설유형,실내_실외,시설명,소재지주소,면적(제곱미터),설치일자,민간_공공구분,놀이기구종류,안전검사일_최종,안전관리자지정여부,보험가입여부,물놀이형놀이시설여부,관리자 연락처,데이터기준일자
중원구,성남동,583191.0,주택단지,실외,신흥역하늘채랜더스원 201동 앞 어린이놀이터,경기도 성남시 중원구 시민로104번길 31-2,,2022-05-27,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-07-08,Y,Y,N,02-3272-7723,2025-07-05
중원구,성남동,583192.0,주택단지,실외,신흥역하늘채랜더스원 402동 앞 어린이놀이터,경기도 성남시 중원구 시민로104번길 31-2,,2022-05-27,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-06-07,Y,Y,N,02-3272-7723,2025-07-05
중원구,성남동,583193.0,주택단지,실외,신흥역하늘채랜더스원 402동 뒤 어린이놀이터,경기도 성남시 중원구 시민로104번길 31-2,220,2022-05-27,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-06-07,Y,Y,N,02-3474-7003,2025-07-05
중원구,금광1동,583363.0,주택단지,실외,e편한세상 금빛그랑메종 204동 어린이놀이터,경기도 성남시 중원구 광명로300번길 14,450,2022-06-17,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-05-16,Y,Y,N,02-3474-7003,2025-07-05
중원구,금광1동,583364.0,주택단지,실외,e편한세상 금빛그랑메종 302동 어린이놀이터,경기도 성남시 중원구 광명로300번길 14,310,2022-06-17,민간,흔들놀이기구(2)+물이용놀이기구(조합놀이대형)(3)+물이용놀이기구(기타)+ 단품)(1)+충격흡수용표면재(포설도포바닥재)(1),2024-05-16,Y,Y,Y,02-3474-7003,2025-07-05
중원구,금광1동,583365.0,주택단지,실외,e편한세상 금빛그랑메종 304동 어린이놀이터,경기도 성남시 중원구 광명로300번길 14,560,2022-06-17,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-09-30,Y,Y,N,02-3474-7003,2025-07-05
중원구,금광1동,583366.0,주택단지,실외,e편한세상 금빛그랑메종 501동 어린이놀이터,경기도 성남시 중원구 광명로300번길 14,155,2022-06-17,민간,그네(1)+흔들놀이기구(5)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-09-30,Y,Y,N,02-3474-7003,2025-07-05
중원구,금광1동,583368.0,주택단지,실외,e편한세상 금빛그랑메종 506동 유아놀이터,경기도 성남시 중원구 광명로300번길 14,300,2022-06-17,민간,흔들놀이기구(2)+조합놀이대(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2022-09-30,Y,Y,N,02-3474-7003,2025-07-05
중원구,금광1동,583369.0,주택단지,실외,e편한세상 금빛그랑메종 601동 어린이놀이터,경기도 성남시 중원구 광명로300번길 14,240,2022-06-17,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-09-30,Y,Y,N,02-3474-7003,2025-07-05
중원구,금광1동,583371.0,주택단지,실외,e편한세상 금빛그랑메종 604동 뒤 어린이놀이터,경기도 성남시 중원구 광명로300번길 14,20,2022-06-17,민간,그네(1)+흔들놀이기구(4)+건너는기구(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-09-30,Y,Y,N,031-716-5709,2025-07-05
분당구,수내2동,583521.0,놀이제공영업소,실내,꼬물상 실내놀이시설,"경기도 성남시 분당구 돌마로366번길 42, 3층",,2022-07-19,민간,폐쇄형놀이기구(1)+충격흡수용표면재(기타바닥재)(1),2022-08-17,Y,Y,N,02-521-3875,2025-07-05
중원구,금광1동,583549.0,주택단지,실외,e편한세상 금빛그랑메종 1BL 101동 앞 어린이놀이터,경기도 성남시 중원구 금광동 34,,2022-07-25,민간,물이용놀이기구(조합놀이대형)(2)+물이용놀이기구(대형버캣형)(1)+물이용놀이기구(기타)+ 단품)(4)+충격흡수용표면재(포설도포바닥재)(1),2022-09-30,Y,Y,Y,02-521-3875,2025-07-05
중원구,금광1동,583550.0,주택단지,실외,e편한세상 금빛그랑메종 1BL 109동 옆 어린이놀이터,경기도 성남시 중원구 금광동 34,,2022-07-25,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-09-30,Y,Y,N,02-521-3875,2025-07-05
중원구,금광1동,583551.0,주택단지,실외,e편한세상 금빛그랑메종 3BL 303동 옆 어린이놀이터,경기도 성남시 중원구 금광동 34,,2022-07-25,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-09-30,Y,Y,N,02-521-3875,2025-07-05
중원구,금광1동,583552.0,주택단지,실외,e편한세상 금빛그랑메종 3BL 306동 앞 유아놀이터,경기도 성남시 중원구 금광동 34,,2022-07-25,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-09-30,Y,Y,N,02-521-3875,2025-07-05
중원구,금광1동,583553.0,주택단지,실외,e편한세상 금빛그랑메종 4BL 403동 앞 유아놀이터,경기도 성남시 중원구 금광동 34,,2022-07-25,민간,흔들놀이기구(2)+조합놀이대(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2022-09-30,Y,Y,N,02-521-3875,2025-07-05
중원구,금광1동,583554.0,주택단지,실외,e편한세상 금빛그랑메종 4BL 408동 앞 어린이놀이터,경기도 성남시 중원구 금광동 34,,2022-07-25,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-02-27,Y,Y,N,02-521-3875,2025-07-05
중원구,금광1동,583555.0,주택단지,실외,e편한세상 금빛그랑메종 5BL 505동 앞 어린이놀이터,경기도 성남시 중원구 금광동 34,13,2022-07-25,민간,공중놀이기구(1)+흔들놀이기구(3)+물이용놀이기구(조합놀이대형)(1)+물이용놀이기구(대형버캣형)(1)+물이용놀이기구(기타)+ 단품)(4)+충격흡수용표면재(포설도포바닥재)(1),2022-10-07,Y,Y,Y,031-601-7480,2025-07-05
분당구,백현동,583560.0,어린이집,실내,푸르니판교 어린이집 실내놀이시설,경기도 성남시 분당구 백현동534,,2022-06-30,민간,조합놀이대(1)+충격흡수용표면재(기타바닥재)(1),2024-04-29,Y,Y,N,02-6952-6986,2025-07-05
중원구,중앙동,583906.0,도시공원,실외,성남중1주택재개발 제일어린이공원,경기도 성남시 중원구 중앙동 2707,52.8,2022-08-01,공공,그네(1)+흔들놀이기구(4)+건너는기구(1)+조합놀이대(2)+충격흡수용표면재(포설도포바닥재)(1),2022-09-02,Y,Y,N,070-8894-6805,2025-07-05
분당구,야탑3동,584846.0,식품접객업소,실내,서울감자탕 야탑지점 실내놀이시설,경기도 성남시 분당구 장미로100번길 22,,2022-11-03,민간,폐쇄형놀이기구(1)+충격흡수용표면재(고무바닥재)(1),2022-12-08,Y,Y,N,031-729-6455,2025-07-05
중원구,금광1동,584847.0,도시공원,실외,금상어린이공원 놀이터1,경기도 성남시 중원구 금광동 1627,,2022-11-07,공공,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-12-05,Y,Y,N,031-729-6455,2025-07-05
중원구,금광1동,584848.0,도시공원,실외,금상어린이공원 놀이터2,경기도 성남시 중원구 금광동 1627,,2022-11-07,공공,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-12-05,Y,Y,N,031-729-6455,2025-07-05
중원구,금광1동,584849.0,도시공원,실외,박석어린이공원 놀이터,경기도 성남시 중원구 금광동 497,26,2022-11-07,공공,미끄럼틀(1)+흔들놀이기구(2)+오르는기구(5)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-12-05,Y,Y,N,031-758-3434,2025-07-05
중원구,도촌동,585369.0,놀이제공영업소,실내,노리파크 성남여수점 실내놀이시설,경기도 성남시 중원구 연꽃로20번길 18-2,510,2022-11-12,민간,오르는기구(1)+폐쇄형놀이기구(1)+충격흡수용표면재(기타바닥재)(1),2022-12-12,Y,Y,N,02-2154-1114,2025-07-05
수정구,위례동,585765.0,주택단지,실외,위례자이더시티 아파트 5106동앞 어린이놀이터,경기도 성남시 수정구 창곡동 512,187,2022-12-30,민간,흔들놀이기구(3)+건너는기구(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-02-15,Y,N,N,02-2154-1114,2025-07-05
수정구,위례동,585767.0,주택단지,실외,위례자이더시티 아파트 어린이집앞 유아놀이터,경기도 성남시 수정구 창곡동 512,17,2022-12-30,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-02-15,Y,N,N,031-713-0000,2025-07-05
분당구,정자1동,585768.0,어린이집,실내,KT꿈나무어린이집,경기도 성남시 분당구 불정로 90,170.65,2022-12-23,민간,오르는기구(1)+조합놀이대(1)+충격흡수용표면재(기타바닥재)(1),2023-01-06,Y,N,N,031-8023-9150,2025-07-05
수정구,고등동,585815.0,주택단지,실외,판교밸리자이 1단지 105동 앞 어린이 놀이터,경기도 성남시 수정구 대왕판교로 995,166.17,2022-12-29,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-01-31,Y,N,N,02-2154-1755,2025-07-05
수정구,고등동,585816.0,주택단지,실외,판교밸리자이 2단지 201동 앞 어린이놀이터,경기도 성남시 수정구 대왕판교로 995,,2022-12-29,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-01-31,Y,Y,N,02-521-3875,2025-07-05
수정구,위례동,585900.0,주택단지,실외,위례자이더시티 어린이집 옆 어린이놀이터,경기도 성남시 수정구 창곡동 5112,,2023-01-12,민간,그네(1)+흔들놀이기구(4)+오르는기구(1)+건너는기구(1)+조합놀이대(1)+물이용놀이기구(기타)+ 단품)(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2023-02-13,Y,Y,Y,031-8023-9150,2025-07-05
수정구,고등동,585901.0,주택단지,실외,판교밸리자이 102동 앞 어린이놀이터,경기도 성남시 수정구 대왕판교로 995,,2023-01-12,민간,흔들놀이기구(3)+건너는기구(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-01-30,Y,Y,N,02-555-1931,2025-07-05
분당구,정자동,586002.0,어린이집,실외,드림보트어린이집,경기도 성남시 분당구 정자동 4-5,50,2022-12-30,민간,조합놀이대(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2023-01-27,Y,Y,N,02-3433-7114,2025-07-05
분당구,정자2동,587066.0,놀이제공영업소,실내,플렉스 키즈 정자점,경기도 성남시 분당구 내정로17번길 2,300,2022-08-16,민간,오르는기구(1)+건너는기구(1)+폐쇄형놀이기구(1)+기타(1)+충격흡수용표면재(기타바닥재)(1),2023-04-17,Y,N,N,,2025-07-05
수정구,태평3동,587073.0,어린이집,실외,성남시의료원 직장어린이집 옥외놀이터,경기도 성남시 수정구 수정로171번길 10,115,2023-02-28,민간,조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-04-06,Y,Y,N,,2025-07-05
분당구,운중동,587435.0,주택단지,실외,성남판교대장 A-9BL 아파트(국민221호) 어린이놀이시설,경기도 성남시 분당구 대장동 230-2,150.1,2023-04-12,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-05-18,Y,Y,N,031-698-4305,2025-07-05
분당구,이매1동,587469.0,어린이집,실외,럭키어린이집 실외놀이터(1),경기도 성남시 분당구 이매동 321,100,2023-04-13,민간,조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-05-11,Y,Y,N,031-703-0953,2025-07-05
분당구,이매1동,587470.0,어린이집,실외,럭키어린이집 실외놀이터(2),경기도 성남시 분당구 이매동 321,120,2023-04-13,민간,조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-05-11,Y,Y,N,031-703-0953,2025-07-05
중원구,금광1동,587810.0,주택단지,실내,성남 금빛그랑메종 1단지 키즈룸,경기도 성남시 중원구 금광로 40,24,2023-04-24,민간,폐쇄형놀이기구(1)+충격흡수용표면재(기타바닥재)(1),2023-10-12,Y,Y,N,070-888-0215,2025-07-05
중원구,금광1동,587811.0,주택단지,실내,성남 금빛그랑메종 2단지 키즈룸,경기도 성남시 중원구 금광로 40,288,2023-04-24,민간,폐쇄형놀이기구(1)+충격흡수용표면재(기타바닥재)(1),2023-06-14,Y,Y,N,031-729-7462,2025-07-05
중원구,금광1동,587812.0,주택단지,실내,성남 금빛그랑메종 3단지 키즈룸,경기도 성남시 중원구 금광로 40,,2023-04-24,민간,폐쇄형놀이기구(1)+충격흡수용표면재(기타바닥재)(1),2023-06-14,Y,Y,N,,2025-07-05
중원구,금광1동,587813.0,주택단지,실내,성남 금빛그랑메종 4단지 키즈룸,경기도 성남시 중원구 금광로 40,,2023-04-24,민간,폐쇄형놀이기구(1)+충격흡수용표면재(기타바닥재)(1),2023-06-14,Y,Y,N,,2025-07-05
중원구,금광1동,587814.0,주택단지,실내,성남 금빛그랑메종 5단지 키즈룸,경기도 성남시 중원구 금광로 40,,2023-04-24,민간,폐쇄형놀이기구(1)+충격흡수용표면재(기타바닥재)(1),2023-06-14,Y,Y,N,,2025-07-05
분당구,운중동,588073.0,주택단지,실외,판교SK뷰테라스 어린이놀이터(101동),경기도 성남시 분당구 대장동 117,,2023-05-10,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(기타바닥재)(1),2023-07-03,Y,Y,N,,2025-07-05
중원구,도촌동,588384.0,놀이제공영업소,실내,마이키즈룸,경기도 성남시 중원구 도촌남로 37 (도촌동),,2023-06-12,민간,폐쇄형놀이기구(1)+충격흡수용표면재(기타바닥재)(1),2023-07-10,Y,Y,N,,2025-07-05
수정구,신흥3동,589228.0,주택단지,실외,산성역자이푸르지오A1BL 어린이놀이터1(105동 앞),경기도 성남시 수정구 신흥동 1560,,2023-07-17,민간,그네(3)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-08-31,Y,Y,N,,2025-07-05
수정구,신흥3동,589229.0,주택단지,실외,산성역자이푸르지오A1BL 어린이놀이터4(111동 옆),경기도 성남시 수정구 신흥동 1560,,2023-07-17,민간,그네(1)+흔들놀이기구(5)+오르는기구(1)+조합놀이대(1)+기타(2)+충격흡수용표면재(포설도포바닥재)(1),2023-08-31,Y,Y,N,,2025-07-05
수정구,신흥3동,589230.0,주택단지,실외,산성역자이푸르지오A1BL 유아놀이터(103동 옆),경기도 성남시 수정구 신흥동 1560,,2023-07-17,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2023-08-31,Y,Y,N,,2025-07-05
수정구,신흥3동,589231.0,주택단지,실외,산성역자이푸르지오 4단지 어린이놀이시설 1,경기도 성남시 수정구 신흥동 164-2,,2023-07-18,민간,그네(1)+흔들놀이기구(5)+조합놀이대(1)+기타(3)+충격흡수용표면재(포설도포바닥재)(1),2023-08-31,Y,Y,N,,2025-07-05
수정구,신흥3동,589232.0,주택단지,실외,산성역자이푸르지오 3단지 어린이놀이터1(305동 앞),경기도 성남시 수정구 신흥동 143,,2023-07-17,민간,그네(1)+미끄럼틀(1)+흔들놀이기구(5)+건너는기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-08-31,Y,Y,N,,2025-07-05
수정구,신흥3동,589233.0,주택단지,실외,산성역자이푸르지오 3단지 어린이놀이터2(유아놀이터포함),경기도 성남시 수정구 신흥동 143,,2023-07-17,민간,그네(1)+흔들놀이기구(8)+오르는기구(1)+건너는기구(1)+조합놀이대(2)+기타(3)+충격흡수용표면재(포설도포바닥재)(1),2023-08-31,Y,Y,N,,2025-07-05
분당구,운중동,589253.0,놀이제공영업소,실내,꿀잼키즈룸 판교대장점,경기도 성남시 분당구 판교대장로7길 16-4 (대장동) 지하1층,,2023-07-21,민간,폐쇄형놀이기구(1)+충격흡수용표면재(기타바닥재)(1),2023-08-10,Y,Y,N,,2025-07-05
수정구,산성동,589310.0,도시공원,실외,단대공원 어린이놀이터 물놀이장,경기도 성남시 수정구 산성동 509,,2023-07-07,공공,물이용놀이기구(조합놀이대형)(1)+물이용놀이기구(기타)+ 단품)(5)+충격흡수용표면재(포설도포바닥재)(1),2023-07-14,Y,Y,Y,,2025-07-05
수정구,위례동,589463.0,놀이제공영업소,실내,꿀잼키즈룸 위례점,경기 성남시 수정구 위례광장로 300 ,,2023-07-28,민간,폐쇄형놀이기구(1)+충격흡수용표면재(기타바닥재)(1),2023-08-14,Y,Y,N,,2025-07-05
분당구,야탑3동,589634.0,놀이제공영업소,실내,모여라 키즈룸,경기도 성남시 분당구 벌말로 33 2층,,2023-08-12,민간,폐쇄형놀이기구(1)+충격흡수용표면재(기타바닥재)(1),2023-09-13,Y,Y,N,,2025-07-05
수정구,위례동,589635.0,놀이제공영업소,실내,플레이포레 키즈룸,경기도 성남시 수정구 위례서일로 10 2층,,2023-08-21,민간,폐쇄형놀이기구(1)+충격흡수용표면재(기타바닥재)(1),2023-09-13,Y,Y,N,,2025-07-05
