시설번호,시설유형,실내_실외,구,동,시설명,소재지주소,면적(제곱미터),설치일자,민간_공공구분,놀이기구종류,안전검사일_최종,안전관리자지정여부,보험가입여부,물놀이형놀이시설여부,관리자 연락처,데이터기준일자
581199,아동복지시설,실외,분당구,운중동,국공립성남하나어린이집,경기도 성남시 분당구 운중동 921-9,,2022-01-13,공공,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-01-22,Y,Y,N,031-721-1640,2025-07-05
581262,육아종합지원센터,실외,중원구,여수동,성남시 육아종합지원센터 옥외놀이터,경기도 성남시 중원구 양현로 379 ,233.891,2021-12-23,공공,기타(1)+충격흡수용표면재(포설도포바닥재)(1),2023-12-26,Y,Y,N,02-6201-0070,2025-07-05
581301,어린이집,실내,분당구,백현동,웃는땅콩 알파리움 어린이집,"경기도 성남시 분당구 판교역로 145 (백현동, 알파리움2단지)2동 3층",68,2022-01-20,민간,조합놀이대(1)+충격흡수용표면재(기타바닥재)(1),2024-01-23,Y,Y,N,031-719-9566,2025-07-05
582667,주택단지,실내,분당구,대장동,더샵 판교포레스트12단지 실내놀이시설,경기도 성남시 분당구 판교대장로5길 30,,2022-05-18,민간,폐쇄형놀이기구(1)+충격흡수용표면재(기타바닥재)(1),2024-06-03,Y,Y,N,02-555-1931,2025-07-05
582730,어린이집,실외,분당구,백현동,푸르니판교 어린이집 놀이터,경기도 성남시 분당구 백현동 534,20,2022-05-13,민간,오르는기구(1)+조합놀이대(1)+기타(2)+충격흡수용표면재(모래)(1)+충격흡수용표면재(포설도포바닥재)(1)+충격흡수용표면재(기타바닥재)(1),2024-04-29,Y,Y,N,02-555-1931,2025-07-05
582731,어린이집,실내,수정구,시흥동,삼성SDS 아이누리어린이집 실내놀이시설,경기도 성남시 수정구 시흥동 288-2,304,2022-05-13,민간,조합놀이대(1)+충격흡수용표면재(기타바닥재)(1),2024-04-30,Y,Y,N,02-338-2882,2025-07-05
582805,주택단지,실외,중원구,금광동,e편한세상 금빛그랑메종 108동 앞  어린이놀이터,경기도 성남시 중원구 광명로300번길 14,133,2022-04-30,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-09-30,Y,N,N,02-338-2882,2025-07-05
582806,주택단지,실외,중원구,금광동,e편한세상 금빛그랑메종 107동 어린이집 앞  유아놀이터,경기도 성남시 중원구 광명로300번길 14,314,2022-04-30,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-09-30,Y,N,N,02-338-2882,2025-07-05
582807,주택단지,실외,중원구,금광동,e편한세상 금빛그랑메종 203동 앞  어린이놀이터,경기도 성남시 중원구 광명로300번길 14,312,2022-04-30,민간,물이용놀이기구(조합놀이대형)(1)+물이용놀이기구(기타)+ 단품)(3)+충격흡수용표면재(포설도포바닥재)(1),2022-09-30,Y,N,Y,02-338-2882,2025-07-05
582808,주택단지,실외,중원구,금광동,e편한세상 금빛그랑메종 402동 뒤  어린이놀이터,경기도 성남시 중원구 광명로300번길 14,542,2022-04-30,민간,흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-09-30,Y,N,N,02-338-2882,2025-07-05
582809,주택단지,실외,중원구,금광동,e편한세상 금빛그랑메종 403동 앞  어린이놀이터,경기도 성남시 중원구 광명로300번길 14,663,2022-04-30,민간,물이용놀이기구(조합놀이대형)(1)+물이용놀이기구(기타)+ 단품)(3)+기타(2)+충격흡수용표면재(포설도포바닥재)(1),2023-01-13,Y,N,Y,02-338-2882,2025-07-05
582810,주택단지,실외,중원구,금광동,e편한세상 금빛그랑메종 604동 앞  어린이놀이터,경기도 성남시 중원구 광명로300번길 14,132,2022-04-30,민간,그네(1)+흔들놀이기구(5)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-09-30,Y,N,N,02-338-2882,2025-07-05
582811,주택단지,실외,중원구,금광동,e편한세상 금빛그랑메종 602동 어린이집 앞 유아놀이터,경기도 성남시 중원구 광명로300번길 14,,2022-04-30,민간,흔들놀이기구(2)+조합놀이대(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2022-09-30,Y,Y,N,031-747-0333,2025-07-05
583048,주택단지,실외,중원구,성남동,신흥역하늘채랜더스원 101동 앞 어린이놀이터,경기도 성남시 중원구 시민로104번길 31,,2022-06-20,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+기타(2)+충격흡수용표면재(포설도포바닥재)(1),2024-06-27,Y,Y,N,031-747-0333,2025-07-05
583049,주택단지,실외,중원구,성남동,신흥역하늘채랜더스원 303동 뒤 어린이놀이터,경기도 성남시 중원구 시민로104번길 31,,2022-06-20,민간,흔들놀이기구(3)+건너는기구(1)+조합놀이대(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2024-06-12,Y,Y,N,02-3272-7723,2025-07-05
583187,주택단지,실외,중원구,성남동,신흥역하늘채랜더스원 111동 앞 어린이놀이터,경기도 성남시 중원구 시민로104번길 31-2,,2022-05-27,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-06-27,Y,Y,N,02-3272-7723,2025-07-05
583188,주택단지,실외,중원구,성남동,신흥역하늘채랜더스원 104동 앞 어린이놀이터,경기도 성남시 중원구 시민로104번길 31-2,,2022-05-27,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-06-27,Y,Y,N,02-3272-7723,2025-07-05
583189,주택단지,실외,중원구,성남동,신흥역하늘채랜더스원 103동 앞 어린이놀이터,경기도 성남시 중원구 시민로104번길 31-2,,2022-05-27,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-06-27,Y,Y,N,02-3272-7723,2025-07-05
583190,주택단지,실외,중원구,성남동,신흥역하늘채랜더스원 어린이집 앞 유아놀이터,경기도 성남시 중원구 시민로104번길 31-2,,2022-05-27,민간,흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-06-27,Y,Y,N,02-3272-7723,2025-07-05
583191,주택단지,실외,중원구,성남동,신흥역하늘채랜더스원 201동 앞 어린이놀이터,경기도 성남시 중원구 시민로104번길 31-2,,2022-05-27,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-07-08,Y,Y,N,02-3272-7723,2025-07-05
583192,주택단지,실외,중원구,성남동,신흥역하늘채랜더스원 402동 앞 어린이놀이터,경기도 성남시 중원구 시민로104번길 31-2,,2022-05-27,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-06-07,Y,Y,N,02-3272-7723,2025-07-05
583193,주택단지,실외,중원구,성남동,신흥역하늘채랜더스원 402동 뒤 어린이놀이터,경기도 성남시 중원구 시민로104번길 31-2,220,2022-05-27,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-06-07,Y,Y,N,02-3474-7003,2025-07-05
583363,주택단지,실외,중원구,금광동,e편한세상 금빛그랑메종 204동 어린이놀이터,경기도 성남시 중원구 광명로300번길 14,450,2022-06-17,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-05-16,Y,Y,N,02-3474-7003,2025-07-05
583364,주택단지,실외,중원구,금광동,e편한세상 금빛그랑메종 302동 어린이놀이터,경기도 성남시 중원구 광명로300번길 14,310,2022-06-17,민간,흔들놀이기구(2)+물이용놀이기구(조합놀이대형)(3)+물이용놀이기구(기타)+ 단품)(1)+충격흡수용표면재(포설도포바닥재)(1),2024-05-16,Y,Y,Y,02-3474-7003,2025-07-05
583365,주택단지,실외,중원구,금광동,e편한세상 금빛그랑메종 304동 어린이놀이터,경기도 성남시 중원구 광명로300번길 14,560,2022-06-17,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-09-30,Y,Y,N,02-3474-7003,2025-07-05
583366,주택단지,실외,중원구,금광동,e편한세상 금빛그랑메종 501동 어린이놀이터,경기도 성남시 중원구 광명로300번길 14,155,2022-06-17,민간,그네(1)+흔들놀이기구(5)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-09-30,Y,Y,N,02-3474-7003,2025-07-05
583368,주택단지,실외,중원구,금광동,e편한세상 금빛그랑메종 506동 유아놀이터,경기도 성남시 중원구 광명로300번길 14,300,2022-06-17,민간,흔들놀이기구(2)+조합놀이대(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2022-09-30,Y,Y,N,02-3474-7003,2025-07-05
583369,주택단지,실외,중원구,금광동,e편한세상 금빛그랑메종 601동 어린이놀이터,경기도 성남시 중원구 광명로300번길 14,240,2022-06-17,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-09-30,Y,Y,N,02-3474-7003,2025-07-05
583371,주택단지,실외,중원구,금광동,e편한세상 금빛그랑메종 604동 뒤 어린이놀이터,경기도 성남시 중원구 광명로300번길 14,20,2022-06-17,민간,그네(1)+흔들놀이기구(4)+건너는기구(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-09-30,Y,Y,N,031-716-5709,2025-07-05
583521,놀이제공영업소,실내,분당구,수내동,꼬물상 실내놀이시설,"경기도 성남시 분당구 돌마로366번길 42, 3층",,2022-07-19,민간,폐쇄형놀이기구(1)+충격흡수용표면재(기타바닥재)(1),2022-08-17,Y,Y,N,02-521-3875,2025-07-05
583549,주택단지,실외,중원구,금광동,e편한세상 금빛그랑메종 1BL 101동 앞 어린이놀이터,경기도 성남시 중원구 금광동 34,,2022-07-25,민간,물이용놀이기구(조합놀이대형)(2)+물이용놀이기구(대형버캣형)(1)+물이용놀이기구(기타)+ 단품)(4)+충격흡수용표면재(포설도포바닥재)(1),2022-09-30,Y,Y,Y,02-521-3875,2025-07-05
583550,주택단지,실외,중원구,금광동,e편한세상 금빛그랑메종 1BL 109동 옆 어린이놀이터,경기도 성남시 중원구 금광동 34,,2022-07-25,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-09-30,Y,Y,N,02-521-3875,2025-07-05
583551,주택단지,실외,중원구,금광동,e편한세상 금빛그랑메종 3BL 303동 옆 어린이놀이터,경기도 성남시 중원구 금광동 34,,2022-07-25,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-09-30,Y,Y,N,02-521-3875,2025-07-05
583552,주택단지,실외,중원구,금광동,e편한세상 금빛그랑메종 3BL 306동 앞 유아놀이터,경기도 성남시 중원구 금광동 34,,2022-07-25,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-09-30,Y,Y,N,02-521-3875,2025-07-05
583553,주택단지,실외,중원구,금광동,e편한세상 금빛그랑메종 4BL 403동 앞 유아놀이터,경기도 성남시 중원구 금광동 34,,2022-07-25,민간,흔들놀이기구(2)+조합놀이대(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2022-09-30,Y,Y,N,02-521-3875,2025-07-05
583554,주택단지,실외,중원구,금광동,e편한세상 금빛그랑메종 4BL 408동 앞 어린이놀이터,경기도 성남시 중원구 금광동 34,,2022-07-25,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-02-27,Y,Y,N,02-521-3875,2025-07-05
583555,주택단지,실외,중원구,금광동,e편한세상 금빛그랑메종 5BL 505동 앞 어린이놀이터,경기도 성남시 중원구 금광동 34,13,2022-07-25,민간,공중놀이기구(1)+흔들놀이기구(3)+물이용놀이기구(조합놀이대형)(1)+물이용놀이기구(대형버캣형)(1)+물이용놀이기구(기타)+ 단품)(4)+충격흡수용표면재(포설도포바닥재)(1),2022-10-07,Y,Y,Y,031-601-7480,2025-07-05
583560,어린이집,실내,분당구,백현동,푸르니판교 어린이집 실내놀이시설,경기도 성남시 분당구 백현동534,,2022-06-30,민간,조합놀이대(1)+충격흡수용표면재(기타바닥재)(1),2024-04-29,Y,Y,N,02-6952-6986,2025-07-05
583906,도시공원,실외,중원구,중앙동,성남중1주택재개발 제일어린이공원,경기도 성남시 중원구 중앙동 2707,52.8,2022-08-01,공공,그네(1)+흔들놀이기구(4)+건너는기구(1)+조합놀이대(2)+충격흡수용표면재(포설도포바닥재)(1),2022-09-02,Y,Y,N,070-8894-6805,2025-07-05
584846,식품접객업소,실내,분당구,야탑동,서울감자탕 야탑지점 실내놀이시설,경기도 성남시 분당구 장미로100번길 22,,2022-11-03,민간,폐쇄형놀이기구(1)+충격흡수용표면재(고무바닥재)(1),2022-12-08,Y,Y,N,031-729-6455,2025-07-05
584847,도시공원,실외,중원구,금광동,금상어린이공원 놀이터1,경기도 성남시 중원구 금광동 1627,,2022-11-07,공공,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-12-05,Y,Y,N,031-729-6455,2025-07-05
584848,도시공원,실외,중원구,금광동,금상어린이공원 놀이터2,경기도 성남시 중원구 금광동 1627,,2022-11-07,공공,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-12-05,Y,Y,N,031-729-6455,2025-07-05
584849,도시공원,실외,중원구,금광동,박석어린이공원 놀이터,경기도 성남시 중원구 금광동 497,26,2022-11-07,공공,미끄럼틀(1)+흔들놀이기구(2)+오르는기구(5)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-12-05,Y,Y,N,031-758-3434,2025-07-05
585369,놀이제공영업소,실내,중원구,여수동,노리파크 성남여수점 실내놀이시설,경기도 성남시 중원구 연꽃로20번길 18-2,510,2022-11-12,민간,오르는기구(1)+폐쇄형놀이기구(1)+충격흡수용표면재(기타바닥재)(1),2022-12-12,Y,Y,N,02-2154-1114,2025-07-05
585765,주택단지,실외,수정구,창곡동,위례자이더시티 아파트 5106동앞 어린이놀이터,경기도 성남시 수정구 창곡동 512,187,2022-12-30,민간,흔들놀이기구(3)+건너는기구(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-02-15,Y,N,N,02-2154-1114,2025-07-05
585767,주택단지,실외,수정구,창곡동,위례자이더시티 아파트 어린이집앞 유아놀이터,경기도 성남시 수정구 창곡동 512,17,2022-12-30,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-02-15,Y,N,N,031-713-0000,2025-07-05
585768,어린이집,실내,분당구,정자동,KT꿈나무어린이집,경기도 성남시 분당구 불정로 90,170.65,2022-12-23,민간,오르는기구(1)+조합놀이대(1)+충격흡수용표면재(기타바닥재)(1),2023-01-06,Y,N,N,031-8023-9150,2025-07-05
585815,주택단지,실외,수정구,고등동,판교밸리자이 1단지 105동 앞 어린이 놀이터,경기도 성남시 수정구 대왕판교로 995,166.17,2022-12-29,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-01-31,Y,N,N,02-2154-1755,2025-07-05
585816,주택단지,실외,수정구,고등동,판교밸리자이 2단지 201동 앞 어린이놀이터,경기도 성남시 수정구 대왕판교로 995,,2022-12-29,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-01-31,Y,Y,N,02-521-3875,2025-07-05
585900,주택단지,실외,수정구,창곡동,위례자이더시티 어린이집 옆 어린이놀이터,경기도 성남시 수정구 창곡동 5112,,2023-01-12,민간,그네(1)+흔들놀이기구(4)+오르는기구(1)+건너는기구(1)+조합놀이대(1)+물이용놀이기구(기타)+ 단품)(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2023-02-13,Y,Y,Y,031-8023-9150,2025-07-05
585901,주택단지,실외,수정구,고등동,판교밸리자이 102동 앞 어린이놀이터,경기도 성남시 수정구 대왕판교로 995,,2023-01-12,민간,흔들놀이기구(3)+건너는기구(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-01-30,Y,Y,N,02-555-1931,2025-07-05
586002,어린이집,실외,분당구,정자동,드림보트어린이집,경기도 성남시 분당구 정자동 4-5,50,2022-12-30,민간,조합놀이대(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2023-01-27,Y,Y,N,02-3433-7114,2025-07-05
587066,놀이제공영업소,실내,분당구,정자동,플렉스 키즈 정자점,경기도 성남시 분당구 내정로17번길 2,300,2022-08-16,민간,오르는기구(1)+건너는기구(1)+폐쇄형놀이기구(1)+기타(1)+충격흡수용표면재(기타바닥재)(1),2023-04-17,Y,N,N,,2025-07-05
587073,어린이집,실외,수정구,태평동,성남시의료원 직장어린이집 옥외놀이터,경기도 성남시 수정구 수정로171번길 10,115,2023-02-28,민간,조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-04-06,Y,Y,N,,2025-07-05
